code_commune,annee,trimestre,prix_m2_median,surface_median,nb_transactions,type_bien_mode,inflation,dist_gare_km,gares_1km,gares_2km,lat_commune,lon_commune,dist_metro_km,metros_500m,metros_1km,prix_m2_median_dvf,surface_median_dvf,nb_transactions_dvf,pieces_median,surface_terrain_median,lots_median,type_bien_mode_dvf
78143,2022.0,1.0,3248.22695035461,141.0,1,maison,4.2,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,350000.0,70.5,4.0,2.5,358.5,0.0,Dépendance
78143,2022.0,2.0,4000.0,128.0,3,maison,5.8999999999999995,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,510000.0,128.0,5.0,6.0,342.0,0.0,Maison
78143,2022.0,3.0,4890.625,110.0,3,maison,6.533333333333334,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,313000.0,64.0,5.0,3.0,577.5,1.0,Dépendance
78143,2022.0,4.0,4314.285714285715,161.0,6,maison,6.966666666666666,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,597303.0,161.0,10.0,6.0,500.0,0.0,Maison
78143,2023.0,1.0,4419.180851063829,59.5,2,appartement,7.0,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,262064.0,23.5,4.0,0.5,,1.5,Appartement
78143,2023.0,3.0,4769.2307692307695,65.0,2,maison,5.5,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,310000.0,65.0,2.0,2.0,1566.0,0.0,Maison
78143,2023.0,4.0,2678.899082568807,84.5,2,appartement,4.166666666666667,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,257000.0,0.0,6.0,0.0,42.0,3.0,Dépendance
78143,2024.0,1.0,5471.830985915493,83.0,3,appartement,3.0,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,467610.0,35.5,7.0,1.5,306.5,1.0,Dépendance
78143,2024.0,3.0,5548.780487804878,164.0,2,maison,2.1,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,910000.0,164.0,2.0,6.0,610.0,0.0,Maison
78143,2024.0,4.0,3165.833333333333,140.0,2,maison,1.7,3.0156737009463246,0,0,48.72843071183618,2.097055420060421,3.9914405882729898,0,0,464450.0,120.0,4.0,5.0,59.0,0.0,Maison
78146,2020.0,1.0,5335.955710955711,79.0,34,appartement,1.3666666666666665,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,420000.0,68.0,64.0,3.0,220.0,1.0,Appartement
78146,2020.0,2.0,4811.480075901329,70.0,18,appartement,0.3333333333333333,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,310000.0,30.0,36.0,1.0,229.0,1.0,Dépendance
78146,2020.0,3.0,5569.350794093062,74.0,32,appartement,0.3666666666666667,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,402000.0,60.0,57.0,3.0,276.0,1.0,Appartement
78146,2020.0,4.0,6047.796428571428,81.5,24,maison,0.1,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,450000.0,50.0,46.0,2.0,314.0,1.0,Maison
78146,2021.0,1.0,5673.913043478261,76.0,47,appartement,1.0,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,521400.0,0.0,115.0,0.0,333.0,1.0,Dépendance
78146,2021.0,2.0,4960.3448275862065,75.5,44,appartement,1.7666666666666666,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,319000.0,0.0,106.0,0.0,411.0,1.0,Dépendance
78146,2021.0,3.0,5014.166666666666,71.5,52,appartement,2.1999999999999997,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,360000.0,0.0,137.0,0.0,265.5,1.0,Dépendance
78146,2021.0,4.0,5463.636363636364,77.0,55,appartement,3.3333333333333335,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,515500.0,42.5,150.0,2.0,238.0,1.0,Dépendance
78146,2022.0,1.0,5090.094150641025,67.5,40,appartement,4.2,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,317000.0,0.0,105.0,0.0,389.0,1.0,Dépendance
78146,2022.0,2.0,5686.274509803921,70.0,43,appartement,5.8999999999999995,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,376500.0,0.0,116.0,0.0,482.0,1.0,Dépendance
78146,2022.0,3.0,5520.16806722689,68.0,58,appartement,6.533333333333334,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,380000.0,0.0,149.0,0.0,284.0,1.0,Dépendance
78146,2022.0,4.0,5400.2312979117105,75.5,46,appartement,6.966666666666666,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,393500.0,0.0,124.0,0.0,445.0,1.0,Dépendance
78146,2023.0,1.0,5338.571428571428,64.0,21,appartement,7.0,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,315210.0,0.0,57.0,0.0,405.0,1.0,Dépendance
78146,2023.0,2.0,5313.953488372093,65.0,55,appartement,6.066666666666666,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,353250.0,0.0,130.0,0.0,598.0,1.0,Dépendance
78146,2023.0,3.0,5812.5,72.5,38,appartement,5.5,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,320000.0,0.0,120.0,0.0,315.5,1.0,Dépendance
78146,2023.0,4.0,5605.334987593053,74.5,32,appartement,4.166666666666667,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,340000.0,0.0,79.0,0.0,444.5,1.0,Dépendance
78146,2024.0,1.0,4742.424242424242,69.0,23,appartement,3.0,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,287000.0,6.0,68.0,0.0,424.0,1.0,Dépendance
78146,2024.0,2.0,5000.0,68.0,43,appartement,2.5,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,311850.0,0.0,117.0,0.0,400.5,1.0,Dépendance
78146,2024.0,3.0,4927.536231884058,65.0,19,appartement,2.1,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,375000.0,0.0,74.0,0.0,542.0,1.0,Dépendance
78146,2024.0,4.0,4725.555555555556,84.0,34,appartement,1.7,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,332900.0,0.0,80.0,0.0,360.0,1.0,Dépendance
78146,2025.0,1.0,4490.506329113924,79.5,6,appartement,1.2,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,317000.0,0.0,21.0,0.0,341.5,1.0,Dépendance
78146,2025.0,2.0,5456.301020408164,72.0,14,appartement,0.7999999999999999,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,450000.0,0.0,39.0,0.0,400.0,1.0,Dépendance
78146,2025.0,3.0,4282.408738143145,67.0,6,appartement,0.8500000000000001,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,236500.0,0.0,18.0,0.0,,2.0,Dépendance
78146,2025.0,4.0,4783.333333333333,69.0,21,appartement,,1.3651772348377862,0,3,48.89944667810172,2.14650934925207,4.251478555508407,0,0,345400.0,0.0,65.0,0.0,569.0,2.0,Dépendance
78147,2020.0,3.0,1667.0,150.0,1,maison,0.3666666666666667,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,250050.0,150.0,1.0,7.0,694.0,0.0,Maison
78147,2021.0,3.0,1820.5195753151957,178.5,2,maison,2.1999999999999997,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,325000.0,68.5,5.0,2.5,677.0,0.0,Dépendance
78147,2022.0,1.0,4675.0,42.5,2,local industriel. commercial ou assimilé,4.2,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,165000.0,42.5,2.0,1.5,162.0,0.0,Local industriel. commercial ou assimilé
78147,2022.0,2.0,2630.891719745223,157.0,2,maison,5.8999999999999995,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,413050.0,157.0,2.0,6.0,541.0,0.0,Maison
78147,2022.0,3.0,2651.273885350319,143.5,4,maison,6.533333333333334,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,300000.0,143.5,8.0,7.0,507.0,0.0,Maison
78147,2022.0,4.0,5198.333333333333,90.0,1,maison,6.966666666666666,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,467850.0,0.0,3.0,0.0,519.0,0.0,Dépendance
78147,2023.0,3.0,2345.1160220994475,153.0,2,maison,5.5,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,405844.0,125.0,9.0,5.0,651.0,0.0,Maison
78147,2024.0,3.0,2701.0,100.0,2,maison,2.1,7.958971307347197,0,0,49.0142520832968,1.4795281331765129,51.72194325460276,0,0,270100.0,100.0,2.0,5.0,512.0,0.0,Maison
78152,2020.0,1.0,8534.065934065935,91.0,1,maison,1.3666666666666665,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,776600.0,91.0,1.0,5.0,192.0,0.0,Maison
78152,2020.0,2.0,3846.153846153846,117.0,1,maison,0.3333333333333333,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,450000.0,117.0,1.0,4.0,143.0,0.0,Maison
78152,2020.0,3.0,3552.984865470852,191.5,4,maison,0.3666666666666667,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,675175.0,191.5,4.0,7.5,465.5,0.0,Maison
78152,2020.0,4.0,4331.305211158466,161.5,2,maison,0.1,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,697837.5,161.5,2.0,5.5,898.5,0.0,Maison
78152,2021.0,1.0,4602.624806999485,77.0,6,maison,1.0,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,600000.0,0.0,16.0,0.0,514.5,0.0,Dépendance
78152,2021.0,2.0,4065.873015873016,189.0,3,maison,1.7666666666666666,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,390000.0,189.0,5.0,7.0,290.0,0.0,Maison
78152,2021.0,3.0,3340.593220338983,200.0,8,maison,2.1999999999999997,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,788380.0,200.0,9.0,7.5,338.0,0.0,Maison
78152,2021.0,4.0,4687.1875,160.0,5,maison,3.3333333333333335,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,800000.0,0.0,12.0,0.0,894.5,0.0,Dépendance
78152,2022.0,1.0,3405.6561264822135,253.0,3,maison,4.2,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,753420.0,253.0,7.0,10.0,212.5,0.0,Maison
78152,2022.0,2.0,5439.024390243902,82.0,1,appartement,5.8999999999999995,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,446000.0,0.0,4.0,0.0,413.0,1.0,Dépendance
78152,2022.0,3.0,5573.192771084337,166.0,3,maison,6.533333333333334,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,505560.0,78.0,11.0,4.0,234.5,0.0,Maison
78152,2022.0,4.0,5470.588235294118,170.0,10,local industriel. commercial ou assimilé,6.966666666666666,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,1200000.0,170.0,18.0,1.5,376.0,0.0,Local industriel. commercial ou assimilé
78152,2023.0,1.0,1600.0,50.0,1,local industriel. commercial ou assimilé,7.0,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,137325.0,50.0,2.0,0.0,294.0,0.5,Local industriel. commercial ou assimilé
78152,2023.0,2.0,4595.959595959596,91.0,4,maison,6.066666666666666,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,400000.0,48.0,16.0,2.0,212.0,0.0,Maison
78152,2023.0,3.0,4563.758389261745,180.0,5,maison,5.5,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,757650.0,164.5,6.0,7.5,726.0,0.0,Maison
78152,2024.0,1.0,4294.117647058823,170.0,2,maison,3.0,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,730000.0,170.0,2.0,7.0,488.0,0.0,Maison
78152,2024.0,2.0,4682.8729281767955,181.0,5,maison,2.5,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,847600.0,0.0,13.0,0.0,600.0,0.0,Dépendance
78152,2024.0,3.0,4687.5,160.0,1,maison,2.1,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,750000.0,160.0,2.0,7.0,647.5,0.0,Maison
78152,2024.0,4.0,5943.831168831169,154.0,1,maison,1.7,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,200000.0,154.0,6.0,5.0,1774.0,0.0,Maison
78152,2025.0,1.0,5059.902766523903,269.0,2,local industriel. commercial ou assimilé,1.2,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,1300000.0,212.0,3.0,0.0,700.0,0.0,Dépendance
78152,2025.0,4.0,7582.191780821918,73.0,1,maison,,3.602942547596875,0,0,48.85606710362038,1.992143604808598,11.265772453363304,0,0,553500.0,73.0,1.0,4.0,710.0,0.0,Maison
78158,2020.0,1.0,6094.423611111111,84.5,18,appartement,1.3666666666666665,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,668998.0,49.0,33.0,2.0,507.0,1.0,Dépendance
78158,2020.0,2.0,5873.441995714723,100.0,6,appartement,0.3333333333333333,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,671890.0,65.0,10.0,1.5,148.0,1.0,Appartement
78158,2020.0,3.0,6808.510638297872,54.0,11,appartement,0.3666666666666667,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,302750.0,0.0,28.0,0.0,264.0,1.0,Dépendance
78158,2020.0,4.0,6395.882352941177,79.0,13,maison,0.1,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,546825.0,64.0,22.0,4.0,249.0,0.5,Maison
78158,2021.0,1.0,6709.991629464286,102.5,34,appartement,1.0,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,500400.0,18.0,74.0,0.0,1330.0,1.0,Dépendance
78158,2021.0,2.0,6097.5609756097565,91.0,35,appartement,1.7666666666666666,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,610000.0,6.0,92.0,0.0,252.0,1.0,Dépendance
78158,2021.0,3.0,6163.513986013986,71.0,34,appartement,2.1999999999999997,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,358300.0,0.0,94.0,0.0,270.0,1.0,Dépendance
78158,2021.0,4.0,5818.894421819079,68.0,30,appartement,3.3333333333333335,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,343300.0,0.0,82.0,0.0,228.0,1.0,Dépendance
78158,2022.0,1.0,6017.984344422701,83.5,30,appartement,4.2,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,440000.0,0.0,79.0,0.0,554.0,1.0,Dépendance
78158,2022.0,2.0,5456.137909709338,67.5,30,appartement,5.8999999999999995,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,,0.0,81.0,0.0,2055.0,1.0,Dépendance
78158,2022.0,3.0,5806.666666666667,71.0,21,appartement,6.533333333333334,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,308500.0,0.0,54.0,0.0,255.0,1.0,Dépendance
78158,2022.0,4.0,5718.320610687023,67.0,19,appartement,6.966666666666666,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,319740.0,0.0,66.0,0.0,347.0,1.0,Dépendance
78158,2023.0,1.0,5336.585365853659,78.0,13,appartement,7.0,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,288635.0,0.0,34.0,0.0,255.5,1.0,Dépendance
78158,2023.0,2.0,6575.342465753424,97.0,13,appartement,6.066666666666666,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,475000.0,0.0,42.0,0.0,272.5,1.0,Dépendance
78158,2023.0,3.0,5332.013574660634,54.5,10,appartement,5.5,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,230150.0,0.0,29.0,0.0,437.0,1.0,Dépendance
78158,2023.0,4.0,7802.325581395349,91.0,16,appartement,4.166666666666667,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,430740.0,0.0,44.0,0.0,269.5,1.0,Dépendance
78158,2024.0,1.0,5448.211904761905,69.5,18,appartement,3.0,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,344647.0,0.0,55.0,0.0,358.5,1.0,Dépendance
78158,2024.0,2.0,7578.663101604278,140.0,15,maison,2.5,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,850000.0,23.0,39.0,0.0,335.0,0.0,Dépendance
78158,2024.0,3.0,5457.078754578755,80.5,16,appartement,2.1,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,343000.0,0.0,36.0,0.0,504.0,1.0,Dépendance
78158,2024.0,4.0,5007.977886204454,92.0,10,appartement,1.7,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,341600.0,0.0,30.0,0.0,365.5,1.0,Dépendance
78158,2025.0,1.0,7010.714285714285,80.5,4,appartement,1.2,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,630000.0,0.0,16.0,0.0,310.0,0.5,Dépendance
78158,2025.0,2.0,6454.812177070242,69.0,10,maison,0.7999999999999999,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,3028011.5,0.0,42.0,0.0,232.0,1.0,Dépendance
78158,2025.0,3.0,5365.8536585365855,52.0,7,appartement,0.8500000000000001,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,223350.0,0.0,21.0,0.0,152.0,1.0,Dépendance
78158,2025.0,4.0,6096.875,80.0,7,appartement,,1.5447769263033158,0,1,48.8219708305869,2.1276191914651323,3.1478983170396937,0,0,401375.0,0.0,16.0,0.0,,1.0,Dépendance
78160,2020.0,1.0,3565.4176424668226,73.5,8,maison,1.3666666666666665,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,180000.0,66.0,11.0,1.0,354.0,1.0,Maison
78160,2020.0,2.0,3306.6417910447763,109.0,6,maison,0.3333333333333333,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,300000.0,83.5,8.0,3.5,729.5,0.5,Maison
78160,2020.0,3.0,3100.0,200.0,7,maison,0.3666666666666667,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,620000.0,140.5,12.0,5.0,227.0,0.0,Maison
78160,2020.0,4.0,10936.147186147187,42.0,8,appartement,0.1,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,470000.0,27.0,13.0,1.0,192.0,1.0,Appartement
78160,2021.0,1.0,3780.487804878049,84.0,17,maison,1.0,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,310000.0,82.0,23.0,3.0,557.0,0.0,Maison
78160,2021.0,2.0,4577.272727272727,120.0,15,maison,1.7666666666666666,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,368000.0,68.0,25.0,4.0,500.0,0.0,Maison
78160,2021.0,3.0,4089.7170462387858,92.5,6,maison,2.1999999999999997,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,277500.0,55.5,8.0,3.0,626.5,0.5,Maison
78160,2021.0,4.0,3683.7560386473433,82.5,6,appartement,3.3333333333333335,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,170750.0,45.0,13.0,2.0,1926.5,1.0,Dépendance
78160,2022.0,1.0,4055.4983471902233,146.5,8,maison,4.2,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,565000.0,132.0,14.0,4.0,628.0,0.0,Maison
78160,2022.0,2.0,4434.523809523809,165.0,5,maison,5.8999999999999995,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,745000.0,42.0,15.0,2.0,500.0,0.0,Maison
78160,2022.0,3.0,4348.908045977011,73.0,7,appartement,6.533333333333334,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,340000.0,0.0,25.0,0.0,394.0,1.0,Dépendance
78160,2022.0,4.0,4520.325203252032,123.0,5,maison,6.966666666666666,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,900000.0,32.0,17.0,1.0,596.0,0.0,Appartement
78160,2023.0,1.0,5359.8625066102595,85.0,10,appartement,7.0,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,555000.0,46.5,15.0,2.0,563.0,0.0,Appartement
78160,2023.0,2.0,4417.361910241657,61.5,6,appartement,6.066666666666666,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,302857.0,22.0,12.0,1.0,400.0,1.0,Dépendance
78160,2023.0,3.0,3775.280898876405,102.5,4,appartement,5.5,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,316000.0,50.0,8.0,2.0,771.0,1.0,Dépendance
78160,2023.0,4.0,3976.744186046511,86.0,7,maison,4.166666666666667,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,342000.0,40.0,14.0,2.0,82.0,0.0,Dépendance
78160,2024.0,1.0,3846.3653846153848,123.5,6,maison,3.0,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,653392.5,123.5,10.0,6.5,633.0,0.0,Maison
78160,2024.0,2.0,5500.0,42.0,5,appartement,2.5,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,735000.0,32.0,12.0,1.0,596.0,0.0,Appartement
78160,2024.0,3.0,5700.0,100.0,11,maison,2.1,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,420000.0,12.5,25.0,0.0,564.0,0.0,Dépendance
78160,2024.0,4.0,4392.156862745098,98.0,8,maison,1.7,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,474000.0,94.0,10.0,3.0,568.0,0.0,Maison
78160,2025.0,3.0,3432.8358208955224,40.0,3,appartement,0.8500000000000001,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,8000.0,38.0,7.0,1.5,3149.0,0.0,Appartement
78160,2025.0,4.0,4536.617647058823,125.0,2,maison,,1.4099842548231871,0,1,48.71208161376209,2.0584040849488328,5.46855084030488,0,0,450000.0,40.0,10.0,2.0,678.5,0.0,Dépendance
78162,2020.0,3.0,6619.028409578576,126.0,4,maison,0.3666666666666667,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,406025.0,126.0,8.0,4.0,500.0,0.0,Maison
78162,2021.0,2.0,3900.0,150.0,1,maison,1.7666666666666666,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,22000.0,150.0,3.0,6.0,1395.0,0.0,Maison
78162,2022.0,1.0,5052.470588235294,147.5,4,maison,4.2,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,675000.0,70.0,11.0,3.0,1324.0,0.0,Maison
78162,2022.0,2.0,4156.25,160.0,1,maison,5.8999999999999995,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,665000.0,160.0,3.0,5.0,251.0,0.0,Maison
78162,2022.0,4.0,1243.9024390243903,205.0,2,maison,6.966666666666666,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,255000.0,102.5,6.0,3.5,715.0,0.0,Dépendance
78162,2023.0,1.0,3926.829268292683,199.5,4,maison,7.0,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,805000.0,192.0,13.0,5.0,940.0,0.0,Maison
78162,2023.0,2.0,3943.055555555556,180.0,1,maison,6.066666666666666,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,357375.0,180.0,2.0,7.0,698.0,0.0,Maison
78162,2023.0,4.0,4646.153846153846,325.0,3,maison,4.166666666666667,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,1510000.0,162.5,11.0,5.5,1764.0,0.0,Dépendance
78162,2024.0,3.0,4472.619047619048,168.0,3,maison,2.1,4.086854376995092,0,0,48.68751121517998,2.020703121900058,8.94504063809196,0,0,573375.0,168.0,4.0,6.0,934.0,0.0,Maison
78163,2020.0,1.0,1297.5206611570247,121.0,1,maison,1.3666666666666665,5.746499327168322,0,0,48.86308062289594,1.6092049232943963,35.78096759012068,0,0,157000.0,121.0,1.0,5.0,192.0,0.0,Maison
78163,2020.0,3.0,1053.5416666666667,480.0,3,maison,0.3666666666666667,5.746499327168322,0,0,48.86308062289594,1.6092049232943963,35.78096759012068,0,0,505700.0,480.0,3.0,10.0,1000.0,0.0,Maison
78163,2021.0,1.0,3230.769230769231,91.0,2,maison,1.0,5.746499327168322,0,0,48.86308062289594,1.6092049232943963,35.78096759012068,0,0,294000.0,91.0,3.0,5.0,500.0,0.0,Maison
78163,2021.0,2.0,2246.385542168675,166.0,2,maison,1.7666666666666666,5.746499327168322,0,0,48.86308062289594,1.6092049232943963,35.78096759012068,0,0,372900.0,166.0,3.0,6.0,745.0,0.0,Maison
78163,2022.0,2.0,11231.53846153846,77.5,4,appartement,5.8999999999999995,5.746499327168322,0,0,48.86308062289594,1.6092049232943963,35.78096759012068,0,0,471000.0,12.5,11.0,1.5,559.0,0.0,Appartement
78163,2022.0,4.0,3952.830188679245,106.0,2,maison,6.966666666666666,5.746499327168322,0,0,48.86308062289594,1.6092049232943963,35.78096759012068,0,0,419000.0,106.0,2.0,5.0,335.5,0.0,Maison
78163,2023.0,3.0,2631.5789473684213,95.0,2,maison,5.5,5.746499327168322,0,0,48.86308062289594,1.6092049232943963,35.78096759012068,0,0,9842.0,95.0,12.0,4.0,1802.5,0.0,Maison
78164,2020.0,4.0,2896.551724137931,145.0,1,maison,0.1,7.228964466208754,0,0,48.60853359669126,1.914791269589876,20.46617912307439,0,0,420000.0,145.0,1.0,5.0,725.0,0.0,Maison
78164,2021.0,2.0,8800.0,300.0,1,maison,1.7666666666666666,7.228964466208754,0,0,48.60853359669126,1.914791269589876,20.46617912307439,0,0,2640000.0,87.0,9.0,0.0,2690.0,0.0,Local industriel. commercial ou assimilé
78164,2021.0,4.0,3514.2441860465115,172.0,3,maison,3.3333333333333335,7.228964466208754,0,0,48.60853359669126,1.914791269589876,20.46617912307439,0,0,395000.0,144.0,8.0,4.0,318.0,0.0,Maison
