code_commune,annee,trimestre,prix_m2_median,surface_median,nb_transactions,type_bien_mode,inflation,lon_commune,lat_commune,dist_gare_km,gares_1km,gares_2km
78490,2024.0,1.0,2934.027777777778,87.5,20,maison,3.0,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78490,2024.0,2.0,2736.3398829431435,76.5,34,appartement,2.5,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78490,2024.0,3.0,3177.7493606138105,64.5,14,appartement,2.1,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78490,2024.0,4.0,2890.5434782608695,71.5,26,appartement,1.7,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78490,2025.0,1.0,2942.0289855072465,75.0,15,appartement,1.2,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78490,2025.0,2.0,3359.070753807596,72.0,10,appartement,0.7999999999999999,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78490,2025.0,3.0,2890.096618357488,72.0,18,appartement,0.8500000000000001,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78490,2025.0,4.0,3004.2735042735044,67.0,12,appartement,,1.950274136397453,48.81842895116768,1.5558701096392127,0.0,2.0
78497,2020.0,1.0,2161.7567567567567,370.0,3,maison,1.3666666666666665,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2021.0,2.0,3530.657234597632,158.0,4,maison,1.7666666666666666,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2021.0,3.0,5000.0,80.0,7,maison,2.1999999999999997,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2021.0,4.0,2846.713286713287,143.0,3,maison,3.3333333333333335,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2022.0,1.0,3313.253012048193,166.0,3,maison,4.2,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2022.0,3.0,5033.774834437086,151.0,3,maison,6.533333333333334,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2022.0,4.0,2770.1363636363635,186.0,6,maison,6.966666666666666,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2023.0,1.0,3363.6363636363635,110.0,1,maison,7.0,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2024.0,1.0,2887.323943661972,142.0,1,maison,3.0,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2024.0,2.0,4000.0,126.0,5,maison,2.5,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2025.0,3.0,4882.380952380952,105.0,1,maison,0.8500000000000001,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78497,2025.0,4.0,2962.294520547945,146.0,1,maison,,1.7620406262590258,48.67921601887691,5.970486168179381,0.0,0.0
78498,2020.0,1.0,4259.46173254836,69.0,24,appartement,1.3666666666666665,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2020.0,2.0,4282.857142857143,63.0,21,appartement,0.3333333333333333,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2020.0,3.0,4594.79379157428,67.0,46,appartement,0.3666666666666667,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2020.0,4.0,4024.5859213250515,70.0,26,appartement,0.10000000000000002,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2021.0,1.0,3947.3684210526317,68.0,69,appartement,1.0,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2021.0,2.0,4144.736842105263,66.0,63,appartement,1.7666666666666666,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2021.0,3.0,3947.3684210526317,61.0,65,appartement,2.1999999999999997,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2021.0,4.0,4102.548785344485,65.0,56,appartement,3.3333333333333335,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2022.0,1.0,4217.148061410357,60.5,64,appartement,4.2,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2022.0,2.0,4343.75,58.0,55,appartement,5.8999999999999995,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2022.0,3.0,4154.0625,65.0,69,appartement,6.533333333333334,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2022.0,4.0,4514.21875,60.0,65,appartement,6.966666666666666,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2023.0,1.0,4385.964912280701,57.0,47,appartement,7.0,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2023.0,2.0,3837.9227210529743,67.0,56,appartement,6.066666666666666,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2023.0,3.0,4206.80220713073,66.5,66,appartement,5.5,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2023.0,4.0,4333.333333333333,64.0,49,appartement,4.166666666666667,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2024.0,1.0,4095.92803030303,67.5,52,appartement,3.0,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2024.0,2.0,3462.9573934837094,63.5,40,appartement,2.5,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2024.0,3.0,3521.7391304347825,55.0,35,appartement,2.1,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2024.0,4.0,3277.1689497716893,68.0,28,appartement,1.7,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2025.0,1.0,2353.676470588235,69.0,5,appartement,1.2,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2025.0,2.0,3592.1945701357463,64.0,10,appartement,0.7999999999999999,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2025.0,3.0,4545.454545454545,52.0,13,appartement,0.8500000000000001,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78498,2025.0,4.0,3913.0434782608695,65.0,25,appartement,,2.045998776485555,48.92861127229299,0.6403266628912344,1.0,1.0
78499,2020.0,3.0,2611.1111111111113,135.0,2,maison,0.3666666666666667,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2020.0,4.0,2687.5,144.0,2,maison,0.10000000000000002,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2021.0,3.0,2737.5,160.0,1,maison,2.1999999999999997,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2022.0,1.0,2655.1724137931033,145.0,3,maison,4.2,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2022.0,4.0,2861.5384615384614,130.0,2,maison,6.966666666666666,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2023.0,3.0,3076.271186440678,118.0,1,maison,5.5,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2023.0,4.0,2492.063492063492,63.0,1,maison,4.166666666666667,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2024.0,2.0,3855.154965211891,80.5,2,maison,2.5,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2024.0,3.0,2968.75,64.0,1,maison,2.1,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78499,2025.0,4.0,2138.576312154696,150.5,2,maison,,1.9097062362712918,48.55095168941499,6.583664089585244,0.0,0.0
78501,2020.0,1.0,2603.5714285714284,90.5,4,maison,1.3666666666666665,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2020.0,2.0,2803.2558139534885,92.0,7,maison,0.3333333333333333,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2020.0,3.0,2495.0512548603747,119.0,2,maison,0.3666666666666667,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2020.0,4.0,2893.3333333333335,81.0,5,maison,0.10000000000000002,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2021.0,1.0,3087.878787878788,99.0,4,maison,1.0,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2021.0,2.0,3092.1052631578946,76.0,1,appartement,1.7666666666666666,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2021.0,3.0,2604.1666666666665,88.0,5,maison,2.1999999999999997,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2021.0,4.0,3035.714285714286,100.0,11,maison,3.3333333333333335,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2022.0,1.0,2837.7777777777774,82.5,2,maison,4.2,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2022.0,2.0,2171.717171717172,99.0,3,maison,5.8999999999999995,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2022.0,3.0,2257.8282828282827,149.0,6,maison,6.533333333333334,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2022.0,4.0,2935.7798165137615,87.0,7,maison,6.966666666666666,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2023.0,1.0,2772.2772277227723,93.0,4,maison,7.0,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2023.0,2.0,9375.0,57.0,7,appartement,6.066666666666666,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2023.0,3.0,2127.2727272727275,110.0,5,maison,5.5,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2023.0,4.0,2911.855670103093,97.0,4,maison,4.166666666666667,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2024.0,1.0,2353.271028037383,107.0,1,maison,3.0,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2024.0,3.0,2476.935646053293,92.5,2,maison,2.1,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2024.0,4.0,1562.5,120.0,3,maison,1.7,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2025.0,1.0,2941.919191919192,99.0,3,maison,1.2,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2025.0,3.0,1983.8709677419354,62.0,2,maison,0.8500000000000001,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78501,2025.0,4.0,1049.8101063829786,94.0,1,maison,,1.7768995037807345,48.97403648420929,0.7746443856950722,1.0,1.0
78502,2020.0,1.0,4028.169014084507,66.0,3,appartement,1.3666666666666665,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2020.0,2.0,5010.416666666667,55.5,4,appartement,0.3333333333333333,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2020.0,3.0,4796.538737446198,88.5,4,appartement,0.3666666666666667,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2020.0,4.0,5298.507462686567,67.0,1,appartement,0.10000000000000002,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2021.0,1.0,4229.145601617796,71.0,12,appartement,1.0,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2021.0,2.0,3420.918367346939,34.0,15,appartement,1.7666666666666666,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2021.0,3.0,4723.404255319149,46.0,9,appartement,2.1999999999999997,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2021.0,4.0,4461.15639026695,44.0,10,appartement,3.3333333333333335,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2022.0,1.0,5316.666666666667,61.0,9,appartement,4.2,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2022.0,2.0,4884.057971014493,61.0,11,appartement,5.8999999999999995,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2022.0,3.0,3851.2946365059042,73.0,16,appartement,6.533333333333334,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2022.0,4.0,4088.785046728972,61.0,11,appartement,6.966666666666666,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2023.0,1.0,3888.8888888888887,57.0,7,appartement,7.0,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2023.0,2.0,4444.835680751174,64.0,10,appartement,6.066666666666666,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2023.0,3.0,4239.825581395349,51.0,10,appartement,5.5,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2023.0,4.0,3691.549295774648,66.0,7,appartement,4.166666666666667,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2024.0,1.0,4640.625,86.0,3,appartement,3.0,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2024.0,2.0,4844.105488239487,62.5,8,appartement,2.5,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2024.0,4.0,3861.413043478261,48.0,5,appartement,1.7,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2025.0,1.0,4888.888888888889,45.0,1,appartement,1.2,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2025.0,2.0,2534.246575342466,73.0,3,appartement,0.7999999999999999,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2025.0,3.0,3508.3798882681563,179.0,5,maison,0.8500000000000001,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78502,2025.0,4.0,5542.727272727273,110.0,2,maison,,2.1062118081461256,48.87816102555959,1.0219406595092009,0.0,1.0
78505,2020.0,1.0,3775.0,60.0,1,maison,1.3666666666666665,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78505,2020.0,3.0,3205.3846938775514,99.0,2,maison,0.3666666666666667,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78505,2021.0,1.0,2785.0,137.0,5,maison,1.0,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78505,2021.0,3.0,2401.5151515151515,132.0,1,maison,2.1999999999999997,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78505,2022.0,1.0,3529.4117647058824,85.0,2,maison,4.2,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78505,2022.0,3.0,2377.622377622378,143.0,1,maison,6.533333333333334,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78505,2022.0,4.0,2369.6296296296296,135.0,2,maison,6.966666666666666,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78505,2024.0,4.0,3019.4174757281553,103.0,2,maison,1.7,1.6785989340829877,48.854020357460946,2.8412339561985833,0.0,0.0
78506,2021.0,1.0,2019.8139534883721,105.5,2,maison,1.0,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2021.0,4.0,2587.6288659793813,97.0,1,maison,3.3333333333333335,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2022.0,1.0,3067.925517964857,121.5,4,maison,4.2,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2022.0,2.0,1221.0526315789473,95.0,1,maison,5.8999999999999995,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2022.0,3.0,1163.7931034482758,232.0,5,local industriel. commercial ou assimilé,6.533333333333334,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2022.0,4.0,1774.1935483870968,66.0,3,maison,6.966666666666666,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2023.0,1.0,1637.142857142857,477.5,2,local industriel. commercial ou assimilé,7.0,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2023.0,3.0,1952.986111111111,125.0,2,maison,5.5,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2023.0,4.0,3361.904761904762,105.0,1,maison,4.166666666666667,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2024.0,1.0,3312.5,160.0,1,maison,3.0,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2024.0,2.0,2499.843505477308,161.0,2,maison,2.5,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2024.0,3.0,2894.230769230769,104.0,1,maison,2.1,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2024.0,4.0,3260.8695652173915,92.0,2,maison,1.7,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78506,2025.0,3.0,1622.4806201550387,129.0,1,maison,0.8500000000000001,1.8181555456784937,48.557857806340664,8.270264392955102,0.0,0.0
78513,2020.0,3.0,2644.830989390575,132.0,4,maison,0.3666666666666667,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2020.0,4.0,3697.7777777777774,87.0,4,maison,0.10000000000000002,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2021.0,1.0,2480.0,150.0,1,maison,1.0,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2021.0,2.0,2569.40191875893,140.0,2,maison,1.7666666666666666,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2021.0,3.0,3599.598214285714,90.0,6,appartement,2.1999999999999997,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2021.0,4.0,2964.516129032258,126.5,4,appartement,3.3333333333333335,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2022.0,1.0,2867.7339901477835,90.0,2,appartement,4.2,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2022.0,2.0,4155.555555555556,90.0,3,maison,5.8999999999999995,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2022.0,3.0,3375.0,65.0,2,maison,6.533333333333334,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2022.0,4.0,3843.697090965061,81.0,4,appartement,6.966666666666666,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2023.0,1.0,2906.6666666666665,120.0,1,appartement,7.0,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2023.0,2.0,6719.166666666666,67.5,2,maison,6.066666666666666,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2023.0,3.0,4733.917525773196,114.5,6,maison,5.5,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2023.0,4.0,3082.5263157894738,166.0,4,maison,4.166666666666667,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2024.0,1.0,3347.5,82.5,2,appartement,3.0,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2024.0,2.0,3056.4073226544624,108.5,2,appartement,2.5,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2024.0,3.0,4230.7692307692305,42.0,3,appartement,2.1,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2024.0,4.0,3588.5775862068967,236.0,6,maison,1.7,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2025.0,2.0,4377.049180327869,61.0,1,appartement,0.7999999999999999,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78513,2025.0,3.0,4576.470588235294,68.0,1,maison,0.8500000000000001,1.7634288299617786,48.805094054682286,0.6029908470722751,1.0,1.0
78516,2020.0,1.0,2467.5324675324673,77.0,1,maison,1.3666666666666665,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2020.0,2.0,2311.5659519168294,162.0,4,maison,0.3333333333333333,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2020.0,4.0,2821.937321937322,193.5,4,maison,0.10000000000000002,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2021.0,2.0,2622.8070175438597,114.0,5,maison,1.7666666666666666,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2021.0,3.0,3122.0,150.0,1,maison,2.1999999999999997,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2021.0,4.0,4743.75,80.0,3,maison,3.3333333333333335,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2022.0,1.0,3500.0,162.0,2,maison,4.2,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2022.0,2.0,2426.470588235294,68.0,1,maison,5.8999999999999995,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2022.0,3.0,3853.3333333333335,105.0,2,maison,6.533333333333334,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2023.0,4.0,2459.1666666666665,300.0,1,maison,4.166666666666667,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2024.0,1.0,1701.0,85.0,2,maison,3.0,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2024.0,2.0,2371.8518518518517,135.0,2,maison,2.5,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2024.0,3.0,4117.733411626541,131.0,4,maison,2.1,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2024.0,4.0,3530.9758551307846,122.0,8,maison,1.7,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2025.0,2.0,1733.986928104575,153.0,1,maison,0.7999999999999999,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78516,2025.0,3.0,2791.6666666666665,120.0,2,maison,0.8500000000000001,1.679948911536321,48.62622999969714,6.8532213489485985,0.0,0.0
78517,2020.0,1.0,3842.8571428571427,68.0,25,appartement,1.3666666666666665,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2020.0,2.0,3590.909090909091,86.0,13,appartement,0.3333333333333333,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2020.0,3.0,3758.3333333333335,67.0,41,appartement,0.3666666666666667,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2020.0,4.0,3353.846153846154,74.0,23,appartement,0.10000000000000002,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2021.0,1.0,3897.3333333333335,85.0,53,appartement,1.0,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2021.0,2.0,3929.1979949874685,78.5,62,appartement,1.7666666666666666,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2021.0,3.0,3851.663716814159,67.0,47,appartement,2.1999999999999997,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2021.0,4.0,3982.758620689655,64.5,42,appartement,3.3333333333333335,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2022.0,1.0,4285.714285714285,59.0,41,appartement,4.2,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2022.0,2.0,4123.6351002580905,77.5,52,appartement,5.8999999999999995,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2022.0,3.0,4271.945288753799,66.5,68,appartement,6.533333333333334,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2022.0,4.0,4395.833333333333,62.0,51,appartement,6.966666666666666,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2023.0,1.0,3942.3076923076924,63.0,39,appartement,7.0,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2023.0,2.0,4077.777777777778,65.0,43,appartement,6.066666666666666,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2023.0,3.0,4250.0,64.0,49,appartement,5.5,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2023.0,4.0,3941.686367218282,66.5,42,appartement,4.166666666666667,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2024.0,1.0,3885.3535353535353,70.5,38,appartement,3.0,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2024.0,2.0,3891.5662650602408,70.0,47,appartement,2.5,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2024.0,3.0,3800.0,62.0,27,appartement,2.1,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2024.0,4.0,3860.342261904762,68.5,40,appartement,1.7,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2025.0,1.0,3163.265306122449,85.0,7,appartement,1.2,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2025.0,2.0,3593.4065934065934,65.0,19,appartement,0.7999999999999999,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2025.0,3.0,3438.5252643948297,65.0,18,appartement,0.8500000000000001,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78517,2025.0,4.0,4107.366771159875,80.0,14,appartement,,1.823947265600686,48.64069103522858,0.701010376320822,1.0,1.0
78518,2022.0,3.0,3979.4871794871797,195.0,1,maison,6.533333333333334,2.038259752406976,48.83399879079655,2.977108302485315,0.0,0.0
78520,2020.0,2.0,3911.764705882353,68.0,2,maison,0.3333333333333333,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2020.0,3.0,2368.4210526315787,152.0,2,maison,0.3666666666666667,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2021.0,1.0,2796.3636363636365,55.0,1,maison,1.0,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2021.0,2.0,3740.740740740741,135.0,3,maison,1.7666666666666666,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2021.0,3.0,2592.77052238806,207.5,4,maison,2.1999999999999997,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2021.0,4.0,3094.1176470588234,102.0,2,maison,3.3333333333333335,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2022.0,1.0,2350.0,120.0,5,maison,4.2,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2022.0,2.0,2581.7982456140353,228.0,2,maison,5.8999999999999995,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2022.0,3.0,2964.285714285714,140.0,3,maison,6.533333333333334,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2022.0,4.0,2785.714285714286,140.0,2,maison,6.966666666666666,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2023.0,2.0,2820.2479338842977,120.5,4,maison,6.066666666666666,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2023.0,3.0,2580.5714285714284,175.0,2,maison,5.5,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2023.0,4.0,3393.2,125.0,2,maison,4.166666666666667,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2024.0,1.0,3383.177570093458,107.0,2,maison,3.0,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2024.0,2.0,3221.4912280701756,114.0,2,maison,2.5,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2024.0,3.0,2310.930735930736,152.0,2,maison,2.1,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2024.0,4.0,2217.525496511004,150.0,6,maison,1.7,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
78520,2025.0,3.0,5308.205128205128,78.0,1,maison,0.8500000000000001,1.6477318794068214,48.82711749536358,1.5515580826229691,0.0,1.0
